ph	eClip	exon	RBP	gene_name	delta.psi.c	id	energy	spread	icSHAPE_delta_reactivity	evo_qvalue	n.ph.in.cluster
chr6_43744332_43750077_+	chr6_43750056_43750151_+	chr6_43749693_43749824_+	HNRNPM	VEGFA	0.2	735575	-21.9	5745		1	201
chr6_43744332_43750077_+	chr6_43750056_43750151_+	chr6_43749748_43749824_+	HNRNPM	VEGFA	0.22	735575	-21.9	5745		1	201
chr6_43745944_43750153_+	chr6_43750056_43750151_+	chr6_43749693_43749789_+	HNRNPM	VEGFA	0.23	735585	-16.1	4209		0.287358805259047	196
chr6_43745944_43750153_+	chr6_43750056_43750151_+	chr6_43749693_43749824_+	HNRNPM	VEGFA	0.2	735585	-16.1	4209		0.287358805259047	196
chr6_43745944_43750153_+	chr6_43750056_43750151_+	chr6_43749748_43749824_+	HNRNPM	VEGFA	0.22	735585	-16.1	4209		0.287358805259047	196
chr6_43749503_43750079_+	chr6_43750056_43750151_+	chr6_43749693_43749789_+	HNRNPM	VEGFA	0.23	735642	-19.1	576		0.822147569091566	114
chr6_43749503_43750079_+	chr6_43750056_43750151_+	chr6_43749693_43749824_+	HNRNPM	VEGFA	0.2	735642	-19.1	576		0.822147569091566	114
chr6_43749503_43750079_+	chr6_43750056_43750151_+	chr6_43749748_43749824_+	HNRNPM	VEGFA	0.22	735642	-19.1	576		0.822147569091566	114
chr6_56323002_56331187_-	chr6_56331142_56331196_-	chr6_56327844_56327954_-	QKI	DST	-0.47	739679	-15.1	8185		0.484833945748685	51
chr6_64274562_64283107_+	chr6_64283096_64283157_+	chr6_64281917_64282624_+	FKBP4	PTP4A1	-0.17	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283096_64283157_+	chr6_64282475_64282624_+	FKBP4	PTP4A1	-0.17	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283096_64283157_+	chr6_64282586_64282624_+	FKBP4	PTP4A1	-0.17	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283067_64283150_+	chr6_64281917_64282624_+	NKRF	PTP4A1	-0.13	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283067_64283150_+	chr6_64282475_64282624_+	NKRF	PTP4A1	-0.13	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283067_64283150_+	chr6_64282586_64282624_+	NKRF	PTP4A1	-0.13	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283089_64283151_+	chr6_64281917_64282624_+	XRN2	PTP4A1	-0.48	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283089_64283151_+	chr6_64282475_64282624_+	XRN2	PTP4A1	-0.48	740065	-15.1	8545		1	35
chr6_64274562_64283107_+	chr6_64283089_64283151_+	chr6_64282586_64282624_+	XRN2	PTP4A1	-0.48	740065	-15.1	8545		1	35
chr6_64274564_64283412_+	chr6_64283404_64283430_+	chr6_64281917_64282624_+	XRN2	PTP4A1	-0.48	740066	-18.8	8848		0.629397785610344	47
chr6_64274564_64283412_+	chr6_64283404_64283430_+	chr6_64282475_64282624_+	XRN2	PTP4A1	-0.48	740066	-18.8	8848		0.629397785610344	47
chr6_64274564_64283412_+	chr6_64283404_64283430_+	chr6_64282586_64282624_+	XRN2	PTP4A1	-0.48	740066	-18.8	8848		0.629397785610344	47
chr6_64274564_64283131_+	chr6_64283096_64283157_+	chr6_64281917_64282624_+	FKBP4	PTP4A1	-0.17	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283096_64283157_+	chr6_64282475_64282624_+	FKBP4	PTP4A1	-0.17	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283096_64283157_+	chr6_64282586_64282624_+	FKBP4	PTP4A1	-0.17	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283067_64283150_+	chr6_64281917_64282624_+	NKRF	PTP4A1	-0.13	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283067_64283150_+	chr6_64282475_64282624_+	NKRF	PTP4A1	-0.13	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283067_64283150_+	chr6_64282586_64282624_+	NKRF	PTP4A1	-0.13	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283089_64283151_+	chr6_64281917_64282624_+	XRN2	PTP4A1	-0.48	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283089_64283151_+	chr6_64282475_64282624_+	XRN2	PTP4A1	-0.48	740067	-15.6	8567		0.296765915404555	36
chr6_64274564_64283131_+	chr6_64283089_64283151_+	chr6_64282586_64282624_+	XRN2	PTP4A1	-0.48	740067	-15.6	8567		0.296765915404555	36
chr6_64274587_64283412_+	chr6_64283404_64283430_+	chr6_64281917_64282624_+	XRN2	PTP4A1	-0.48	740068	-18.1	8825		0.561750046851296	47
chr6_64274587_64283412_+	chr6_64283404_64283430_+	chr6_64282475_64282624_+	XRN2	PTP4A1	-0.48	740068	-18.1	8825		0.561750046851296	47
chr6_64274587_64283412_+	chr6_64283404_64283430_+	chr6_64282586_64282624_+	XRN2	PTP4A1	-0.48	740068	-18.1	8825		0.561750046851296	47
chr6_64274587_64283108_+	chr6_64283096_64283157_+	chr6_64281917_64282624_+	FKBP4	PTP4A1	-0.17	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283096_64283157_+	chr6_64282475_64282624_+	FKBP4	PTP4A1	-0.17	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283096_64283157_+	chr6_64282586_64282624_+	FKBP4	PTP4A1	-0.17	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283067_64283150_+	chr6_64281917_64282624_+	NKRF	PTP4A1	-0.13	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283067_64283150_+	chr6_64282475_64282624_+	NKRF	PTP4A1	-0.13	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283067_64283150_+	chr6_64282586_64282624_+	NKRF	PTP4A1	-0.13	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283089_64283151_+	chr6_64281917_64282624_+	XRN2	PTP4A1	-0.48	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283089_64283151_+	chr6_64282475_64282624_+	XRN2	PTP4A1	-0.48	740069	-18.4	8521		0.361682382267305	35
chr6_64274587_64283108_+	chr6_64283089_64283151_+	chr6_64282586_64282624_+	XRN2	PTP4A1	-0.48	740069	-18.4	8521		0.361682382267305	35
chr6_64281284_64290572_+	chr6_64290539_64290584_+	chr6_64281917_64282624_+	IGF2BP3	PTP4A1	0.33	740071	-18.3	9288		0.511806138653523	81
chr6_64281284_64290572_+	chr6_64290539_64290584_+	chr6_64282475_64282624_+	IGF2BP3	PTP4A1	0.33	740071	-18.3	9288		0.511806138653523	81
chr6_64281284_64290572_+	chr6_64290539_64290584_+	chr6_64282586_64282624_+	IGF2BP3	PTP4A1	0.33	740071	-18.3	9288		0.511806138653523	81
chr6_64281285_64290889_+	chr6_64290868_64290892_+	chr6_64281917_64282624_+	DDX6	PTP4A1	0.29	740072	-17.4	9604		0.673751515667405	88
chr6_64281285_64290889_+	chr6_64290868_64290892_+	chr6_64282475_64282624_+	DDX6	PTP4A1	0.29	740072	-17.4	9604		0.673751515667405	88
chr6_64281285_64290889_+	chr6_64290868_64290892_+	chr6_64282586_64282624_+	DDX6	PTP4A1	0.29	740072	-17.4	9604		0.673751515667405	88
chr6_64281285_64290889_+	chr6_64290873_64290904_+	chr6_64281917_64282624_+	TIA1	PTP4A1	0.15	740072	-17.4	9604		0.673751515667405	88
chr6_64281285_64290889_+	chr6_64290873_64290904_+	chr6_64282475_64282624_+	TIA1	PTP4A1	0.15	740072	-17.4	9604		0.673751515667405	88
chr6_64281285_64290889_+	chr6_64290873_64290904_+	chr6_64282586_64282624_+	TIA1	PTP4A1	0.15	740072	-17.4	9604		0.673751515667405	88
chr6_64281293_64290553_+	chr6_64290539_64290584_+	chr6_64281917_64282624_+	IGF2BP3	PTP4A1	0.33	740073	-16	9260		0.516504961095575	81
chr6_64281293_64290553_+	chr6_64290539_64290584_+	chr6_64282475_64282624_+	IGF2BP3	PTP4A1	0.33	740073	-16	9260		0.516504961095575	81
chr6_64281293_64290553_+	chr6_64290539_64290584_+	chr6_64282586_64282624_+	IGF2BP3	PTP4A1	0.33	740073	-16	9260		0.516504961095575	81
chr6_64281544_64283166_+	chr6_64283096_64283157_+	chr6_64281917_64282624_+	FKBP4	PTP4A1	-0.17	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283157_64283168_+	chr6_64281917_64282624_+	FKBP4	PTP4A1	-0.17	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283096_64283157_+	chr6_64282475_64282624_+	FKBP4	PTP4A1	-0.17	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283157_64283168_+	chr6_64282475_64282624_+	FKBP4	PTP4A1	-0.17	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283096_64283157_+	chr6_64282586_64282624_+	FKBP4	PTP4A1	-0.17	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283157_64283168_+	chr6_64282586_64282624_+	FKBP4	PTP4A1	-0.17	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283151_64283167_+	chr6_64281917_64282624_+	XRN2	PTP4A1	-0.48	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283151_64283167_+	chr6_64282475_64282624_+	XRN2	PTP4A1	-0.48	740074	-15.3	1622		0.387035839210857	38
chr6_64281544_64283166_+	chr6_64283151_64283167_+	chr6_64282586_64282624_+	XRN2	PTP4A1	-0.48	740074	-15.3	1622		0.387035839210857	38
chr6_64281562_64290583_+	chr6_64290539_64290584_+	chr6_64281917_64282624_+	IGF2BP3	PTP4A1	0.33	740075	-21.6	9021		1	81
chr6_64281562_64290583_+	chr6_64290539_64290584_+	chr6_64282475_64282624_+	IGF2BP3	PTP4A1	0.33	740075	-21.6	9021		1	81
chr6_64281562_64290583_+	chr6_64290539_64290584_+	chr6_64282586_64282624_+	IGF2BP3	PTP4A1	0.33	740075	-21.6	9021		1	81
chr6_91246206_91254536_-	chr6_91246194_91246259_-	chr6_91254271_91254351_-	U2AF2	MAP3K7	0.47	745097	-15.9	8330		0.461913489865762	24
chr6_91246400_91254632_-	chr6_91254578_91254627_-	chr6_91254271_91254351_-	U2AF2	MAP3K7	0.47	745101	-16.4	8232		1	24
chr6_91246496_91254361_-	chr6_91254305_91254353_-	chr6_91254271_91254351_-	U2AF2	MAP3K7	0.47	745103	-16.9	7865		0.258977515896762	23
chr6_131191336_131200546_-	chr6_131200522_131200581_-	chr6_131199244_131199390_-	QKI	EPB41L2	-0.27	753180	-16.8	9210		1	20
chr6_131191336_131200546_-	chr6_131191328_131191352_-	chr6_131199244_131199354_-	U2AF2	EPB41L2	0.62	753180	-16.8	9210		1	20
chr6_131191336_131200546_-	chr6_131191328_131191352_-	chr6_131199244_131199390_-	U2AF2	EPB41L2	0.64	753180	-16.8	9210		1	20
chr6_131191336_131200546_-	chr6_131191328_131191352_-	chr6_131199244_131199765_-	U2AF2	EPB41L2	0.62	753180	-16.8	9210		1	20
chr6_131191336_131200546_-	chr6_131191328_131191352_-	chr6_131191468_131191521_-	U2AF2	EPB41L2	0.69	753180	-16.8	9210		1	20
chr6_131191336_131200546_-	chr6_131191328_131191352_-	chr6_131197814_131197915_-	U2AF2	EPB41L2	0.74	753180	-16.8	9210		1	20
chr6_131191385_131201212_-	chr6_131201197_131201237_-	chr6_131199244_131199390_-	QKI	EPB41L2	-0.27	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131201194_131201212_-	chr6_131199244_131199390_-	RBFOX2	EPB41L2	-0.17	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131201199_131201250_-	chr6_131197814_131197915_-	U2AF1	EPB41L2	0.32	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131201199_131201250_-	chr6_131191468_131191521_-	U2AF1	EPB41L2	0.31	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131191352_131191446_-	chr6_131199244_131199354_-	U2AF2	EPB41L2	0.62	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131191352_131191446_-	chr6_131199244_131199390_-	U2AF2	EPB41L2	0.64	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131191352_131191446_-	chr6_131199244_131199765_-	U2AF2	EPB41L2	0.62	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131191352_131191446_-	chr6_131191468_131191521_-	U2AF2	EPB41L2	0.69	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131191352_131191446_-	chr6_131197814_131197915_-	U2AF2	EPB41L2	0.74	753181	-20.6	9827		1	21
chr6_131191544_131201231_-	chr6_131201197_131201237_-	chr6_131199244_131199390_-	QKI	EPB41L2	-0.27	753182	-18	9687		0.420879684996216	24
chr6_131191544_131201231_-	chr6_131201212_131201252_-	chr6_131199244_131199390_-	RBFOX2	EPB41L2	-0.17	753182	-18	9687		0.420879684996216	24
chr6_131191544_131201231_-	chr6_131201199_131201250_-	chr6_131197814_131197915_-	U2AF1	EPB41L2	0.32	753182	-18	9687		0.420879684996216	24
chr6_131193502_131200465_-	chr6_131200437_131200466_-	chr6_131199244_131199390_-	QKI	EPB41L2	-0.27	753183	-16.4	6963		0.216930692705197	18
chr6_131193502_131200465_-	chr6_131200450_131200462_-	chr6_131199244_131199354_-	U2AF2	EPB41L2	0.62	753183	-16.4	6963		0.216930692705197	18
chr6_131193502_131200465_-	chr6_131200450_131200462_-	chr6_131199244_131199390_-	U2AF2	EPB41L2	0.64	753183	-16.4	6963		0.216930692705197	18
chr6_131193502_131200465_-	chr6_131200450_131200462_-	chr6_131199244_131199765_-	U2AF2	EPB41L2	0.62	753183	-16.4	6963		0.216930692705197	18
chr6_131193502_131200465_-	chr6_131200450_131200462_-	chr6_131197814_131197915_-	U2AF2	EPB41L2	0.74	753183	-16.4	6963		0.216930692705197	18
chr6_131197803_131201225_-	chr6_131197807_131197834_-	chr6_131199244_131199354_-	GRWD1	EPB41L2	0.17	753187	-17	3422		0.839676163044804	24
chr6_131197803_131201225_-	chr6_131197807_131197834_-	chr6_131199244_131199390_-	GRWD1	EPB41L2	0.19	753187	-17	3422		0.839676163044804	24
chr6_131197803_131201225_-	chr6_131197807_131197834_-	chr6_131199244_131199765_-	GRWD1	EPB41L2	0.17	753187	-17	3422		0.839676163044804	24
chr6_131197803_131201225_-	chr6_131201197_131201237_-	chr6_131199244_131199390_-	QKI	EPB41L2	-0.27	753187	-17	3422		0.839676163044804	24
chr6_131197803_131201225_-	chr6_131201212_131201252_-	chr6_131199244_131199390_-	RBFOX2	EPB41L2	-0.17	753187	-17	3422		0.839676163044804	24
chr6_131197803_131201225_-	chr6_131201199_131201250_-	chr6_131197814_131197915_-	U2AF1	EPB41L2	0.32	753187	-17	3422		0.839676163044804	24
chr6_131199235_131201250_-	chr6_131201212_131201252_-	chr6_131199244_131199390_-	RBFOX2	EPB41L2	-0.17	753189	-15.6	2015		1	24
chr6_131199243_131201372_-	chr6_131201355_131201383_-	chr6_131199244_131199354_-	U2AF2	EPB41L2	0.62	753191	-17.7	2129		0.615616487540794	24
chr6_131199243_131201372_-	chr6_131201355_131201383_-	chr6_131199244_131199390_-	U2AF2	EPB41L2	0.64	753191	-17.7	2129		0.615616487540794	24
chr6_131199243_131201372_-	chr6_131201355_131201383_-	chr6_131199244_131199765_-	U2AF2	EPB41L2	0.62	753191	-17.7	2129		0.615616487540794	24
chr6_131199243_131201372_-	chr6_131201355_131201383_-	chr6_131201284_131201346_-	U2AF2	EPB41L2	0.65	753191	-17.7	2129		0.615616487540794	24
chr6_131200532_131201826_-	chr6_131200522_131200581_-	chr6_131201284_131201346_-	QKI	EPB41L2	-0.24	753198	-18.4	1294		0.954250524232535	21
chr6_131200563_131209398_-	chr6_131200522_131200581_-	chr6_131201284_131201346_-	QKI	EPB41L2	-0.24	753199	-17.2	8835		1	35
chr6_131201222_131204401_-	chr6_131201197_131201237_-	chr6_131201284_131201346_-	QKI	EPB41L2	-0.24	753201	-15.2	3179		1	33
chr6_131201222_131204401_-	chr6_131201212_131201252_-	chr6_131201284_131201346_-	RBFOX2	EPB41L2	-0.17	753201	-15.2	3179		1	33
chr6_131201222_131204401_-	chr6_131204368_131204406_-	chr6_131201284_131201346_-	U2AF2	EPB41L2	0.65	753201	-15.2	3179		1	33
chr6_131201222_131204401_-	chr6_131204368_131204406_-	chr6_131201594_131201629_-	U2AF2	EPB41L2	0.43	753201	-15.2	3179		1	33
chr6_131201222_131201851_-	chr6_131201197_131201237_-	chr6_131201284_131201346_-	QKI	EPB41L2	-0.24	753202	-19.4	629		0.561900728603725	20
chr6_131201222_131201851_-	chr6_131201212_131201252_-	chr6_131201284_131201346_-	RBFOX2	EPB41L2	-0.17	753202	-19.4	629		0.561900728603725	20
chr6_131201223_131203809_-	chr6_131201197_131201237_-	chr6_131201284_131201346_-	QKI	EPB41L2	-0.24	753203	-17.3	2586		0.851076262923444	28
chr6_131201223_131203809_-	chr6_131201212_131201252_-	chr6_131201284_131201346_-	RBFOX2	EPB41L2	-0.17	753203	-17.3	2586		0.851076262923444	28
chr6_131201240_131209464_-	chr6_131201212_131201252_-	chr6_131201284_131201346_-	RBFOX2	EPB41L2	-0.17	753204	-17	8224		0.585545518105692	32
chr1_155226036_155231974_-	chr1_155226025_155226038_-	chr1_155231448_155231659_-	DDX55	SCAMP3	-0.21	75395	-18.3	5938		0.833979752151402	4
chr1_155232989_155243074_-	chr1_155243027_155243115_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75401	-23.5	10085		0.250817142974466	61
chr1_155232989_155243074_-	chr1_155243027_155243115_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75401	-23.5	10085		0.250817142974466	61
chr1_155235753_155243258_-	chr1_155243224_155243275_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75410	-22.7	7505		0.736020358244732	67
chr1_155235753_155243258_-	chr1_155243224_155243275_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75410	-22.7	7505		0.736020358244732	67
chr1_155235753_155243074_-	chr1_155243027_155243115_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75411	-19.8	7321		0.310710293467237	61
chr1_155235753_155243074_-	chr1_155243027_155243115_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75411	-19.8	7321		0.310710293467237	61
chr1_155235760_155243234_-	chr1_155243224_155243275_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75412	-18.2	7474		0.511590671848485	67
chr1_155235760_155243234_-	chr1_155243224_155243275_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75412	-18.2	7474		0.511590671848485	67
chr1_155238253_155243102_-	chr1_155243027_155243115_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75417	-23.2	4849		0.205453347845797	64
chr1_155238253_155243102_-	chr1_155243027_155243115_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75417	-23.2	4849		0.205453347845797	64
chr1_155238338_155243101_-	chr1_155243027_155243115_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75423	-25.9	4763		1	62
chr1_155238338_155243101_-	chr1_155243027_155243115_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75423	-25.9	4763		1	62
chr1_155238364_155243276_-	chr1_155243224_155243275_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75425	-15.7	4912		1	66
chr1_155238364_155243276_-	chr1_155243224_155243275_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75425	-15.7	4912		1	66
chr1_155238371_155243063_-	chr1_155243027_155243115_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75426	-17.4	4692		1	58
chr1_155238371_155243063_-	chr1_155243027_155243115_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75426	-17.4	4692		1	58
chr6_142703826_142706169_+	chr6_142703797_142703845_+	chr6_142704897_142704980_+	U2AF2	GPR126	-0.53	755245	-15.2	2343		0.527250468056974	8
chr6_142762001_142762321_+	chr6_142762258_142762349_+	chr6_142762045_142762090_+	RBFOX2	GPR126	-0.56	755254	-16.5	320		0.648997345991987	4
chr6_142762019_142762298_+	chr6_142762258_142762349_+	chr6_142762045_142762090_+	RBFOX2	GPR126	-0.56	755255	-16.3	279		1	3
chr6_168314078_168314373_+	chr6_168314083_168314152_+	chr6_168314083_168314103_+	U2AF2	MLLT4	0.39	759144	-19.9	295		0.122988505692761	9
chr1_156905339_156908307_-	chr1_156908283_156908339_-	chr1_156908210_156908305_-	U2AF2	ARHGEF11	0.62	77580	-17.2	2968		0.489388990849825	2
chr7_91621446_91621612_+	chr7_91621569_91621645_+	chr7_91621472_91621525_+	QKI	AKAP9	-0.34	784017	-19.9	166		0.358083080134312	1
chr7_91670834_91672634_+	chr7_91670795_91670868_+	chr7_91671360_91671500_+	QKI	AKAP9	0.62	784019	-15.2	1800		1	5
chr1_160221909_160231555_-	chr1_160221885_160221934_-	chr1_160231075_160231115_-	HNRNPM	DCAF8	0.33	78647	-19.9	9646		0.649950073577697	24
chr1_160221909_160231555_-	chr1_160221885_160221934_-	chr1_160231075_160231140_-	HNRNPM	DCAF8	0.33	78647	-19.9	9646		0.649950073577697	24
chr1_160221909_160231555_-	chr1_160221885_160221934_-	chr1_160231075_160231148_-	HNRNPM	DCAF8	0.29	78647	-19.9	9646		0.649950073577697	24
chr7_100271332_100276581_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787480	-24	5249		0.144973917877905	171
chr7_100271369_100276467_+	chr7_100276416_100276463_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787489	-32.8	5098		1	168
chr7_100271379_100276633_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787492	-19.7	5254		0.823531487243324	170
chr7_100271379_100276689_+	chr7_100276644_100276702_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787493	-27.2	5310		1	171
chr7_100271380_100276592_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787495	-22.8	5212		1	170
chr7_100271403_100276652_+	chr7_100276644_100276702_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787500	-19.1	5249		0.194657737655729	169
chr7_100271408_100276575_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787506	-20.4	5167		0.2668953152044	169
chr7_100271664_100276633_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787523	-20.9	4969		1	163
chr7_100271664_100276689_+	chr7_100276644_100276702_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787525	-22.8	5025		0.316855203977691	164
chr7_100271676_100276604_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787529	-17	4928		1	163
chr7_100271702_100276577_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787532	-24.7	4875		0.237747133046348	163
chr7_100272183_100276569_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787548	-16.8	4386		0.372578849791416	157
chr7_100273059_100276577_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787569	-24.4	3518		0.3006127435676	150
chr7_100273095_100276686_+	chr7_100276644_100276702_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787571	-16.6	3591		1	150
chr7_100273128_100276636_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787572	-17	3508		0.474399379998423	146
chr7_100273131_100276686_+	chr7_100276644_100276702_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787574	-27.3	3555		1	147
chr7_100273133_100276580_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787575	-23.4	3447		1	146
chr7_100273165_100276583_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787586	-25.6	3418		1	142
chr7_100273522_100276465_+	chr7_100276416_100276463_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787608	-19.1	2943		0.975979032288987	117
chr7_100273550_100276574_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787614	-15.6	3024		0.725430736379514	113
chr7_100273555_100276636_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787615	-33.8	3081		1	112
chr7_100273593_100276681_+	chr7_100276644_100276702_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787617	-20.5	3088		0.287769159769841	103
chr7_100273594_100276578_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787618	-21.2	2984		0.311098063775895	102
chr7_100273601_100276653_+	chr7_100276644_100276702_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787621	-19.4	3052		0.414615037489289	102
chr7_100479272_100480728_+	chr7_100479259_100479302_+	chr7_100480386_100480711_+	U2AF2	SRRT	0.58	787871	-19.4	1456		1	59
chr7_100480096_100481213_+	chr7_100480104_100480111_+	chr7_100480386_100480711_+	U2AF2	SRRT	0.58	787882	-15.1	1117		1	61
chr7_100480097_100485887_+	chr7_100480104_100480111_+	chr7_100480386_100480711_+	U2AF2	SRRT	0.58	787883	-16.8	5790		0.501036039358687	65
chr7_100480100_100480780_+	chr7_100480104_100480111_+	chr7_100480386_100480711_+	U2AF2	SRRT	0.58	787884	-24.4	680		0.636447987557093	59
chr7_100480102_100481700_+	chr7_100480104_100480111_+	chr7_100480386_100480711_+	U2AF2	SRRT	0.58	787885	-16	1598		0.396928697005827	65
chr7_100480102_100481700_+	chr7_100481677_100481755_+	chr7_100480386_100480711_+	U2AF2	SRRT	0.58	787885	-16	1598		0.396928697005827	65
chr1_162558621_162562786_+	chr1_162562747_162562804_+	chr1_162562522_162562572_+	QKI	UAP1	-0.45	79787	-17.4	4165		0.569459567017861	3
chr1_162558621_162562786_+	chr1_162562747_162562804_+	chr1_162562525_162562572_+	QKI	UAP1	-0.39	79787	-17.4	4165		0.569459567017861	3
chr8_144899499_144903774_-	chr8_144903770_144903827_-	chr8_144902836_144902886_-	PPIG	PUF60	0.18	839173	-15	4275		0.364783024251317	51
chr9_108144962_108153278_+	chr9_108153240_108153285_+	chr9_108151314_108151389_+	QKI	SLC44A1	0.33	865170	-18	8316		0.752231669974191	112
chr9_108145385_108153269_+	chr9_108153240_108153285_+	chr9_108151314_108151389_+	QKI	SLC44A1	0.33	865171	-16	7884		0.146556729950585	112
chr9_108147837_108153265_+	chr9_108153240_108153285_+	chr9_108151314_108151389_+	QKI	SLC44A1	0.33	865183	-18.7	5428		1	112
chr9_108148266_108153265_+	chr9_108153240_108153285_+	chr9_108151314_108151389_+	QKI	SLC44A1	0.33	865195	-15	4999		1	110
chr9_108151296_108153274_+	chr9_108153240_108153285_+	chr9_108151314_108151389_+	QKI	SLC44A1	0.33	865199	-17.3	1978		0.553147665509638	110
chr1_185266175_185275993_-	chr1_185275976_185276030_-	chr1_185275617_185275757_-	U2AF1	IVNS1ABP	0.55	87111	-23.3	9818		1	73
